Code,Area_name,priceper,year,dateoftransfer,propertytype,duration,price,postcode,lad21cd,transactionid,id,tfarea,numberrooms,classt,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,CONSTRUCTION_AGE_BAND
E09000033,Westminster,11078.43137,2020,2020/12/22,F,L,565000,W93LL,E09000033,{BC8936BB-C979-0E2C-E053-6C04A8C0DBF4},19019766,51,3,12,71,77,England and Wales: 1900-1929
E09000014,Haringey,11086.95652,2020,2020/12/18,F,L,510000,N64QS,E09000014,{BC8936BB-3018-0E2C-E053-6C04A8C0DBF4},17241585,46,2,12,55,74,England and Wales: before 1900
E09000028,Southwark,11095.89041,2020,2020/12/11,F,L,810000,SE19NZ,E09000028,{BA558B33-2609-76EF-E053-6B04A8C0B4B7},18487097,73,4,11,74,75,England and Wales: 1976-1982
E09000013,Hammersmith and Fulham,11111.11111,2020,2020/12/1,T,F,1600000,SW67BJ,E09000013,{BA558B32-2756-76EF-E053-6B04A8C0B4B7},17206326,144,6,12,66,77,England and Wales: before 1900
E09000024,Merton,11123.18841,2020,2020/12/7,T,F,767500,SW198TH,E09000024,{BA558B33-1A2A-76EF-E053-6B04A8C0B4B7},18130263,69,4,11,63,87,England and Wales: 1900-1929
E09000012,Hackney,11125,2020,2020/12/9,F,L,890000,N16FZ,E09000012,{BC8936BB-31B2-0E2C-E053-6C04A8C0DBF4},17130803,80,,11,87,87,NO DATA!
E09000024,Merton,11139.24051,2020,2020/12/18,T,F,880000,SW198BD,E09000024,{BC8936BB-E4F4-0E2C-E053-6C04A8C0DBF4},18103989,79,5,12,64,82,England and Wales: 1930-1949
E09000020,Kensington and Chelsea,11153.77977,2020,2020/12/17,F,L,1292500,W87NR,E09000020,{BC8936BB-3983-0E2C-E053-6C04A8C0DBF4},17750049,115.88,3,11,63,67,England and Wales: before 1900
E09000013,Hammersmith and Fulham,11156.77966,2020,2020/12/11,F,L,658250,W140PS,E09000013,{BA558B32-279A-76EF-E053-6B04A8C0B4B7},17184880,59,3,12,72,81,England and Wales: before 1900
E09000030,Tower Hamlets,11160.71429,2020,2020/12/15,F,L,625000,E149AZ,E09000030,{BA558B32-1F25-76EF-E053-6B04A8C0B4B7},18629958,56,,11,84,84,NO DATA!
E09000013,Hammersmith and Fulham,11164.38356,2020,2020/12/10,F,L,815000,SW62LH,E09000013,{BC8936BB-3986-0E2C-E053-6C04A8C0DBF4},17193185,73,3,12,77,77,England and Wales: 1930-1949
E09000007,Camden,11167.88321,2020,2020/12/4,T,F,1530000,NW53DL,E09000007,{BA558B32-BF41-76EF-E053-6B04A8C0B4B7},16540731,137,5,12,43,70,England and Wales: before 1900
E09000020,Kensington and Chelsea,11172.83951,2020,2020/12/16,T,L,1810000,W105LH,E09000020,{BC8936BB-396A-0E2C-E053-6C04A8C0DBF4},17732937,162,,11,84,84,NO DATA!
E09000022,Lambeth,11173.74673,2020,2020/12/10,F,L,555000,SE115PN,E09000022,{BC8936BB-E76F-0E2C-E053-6C04A8C0DBF4},17878153,49.67,3,11,56,64,England and Wales: 1950-1966
E09000007,Camden,11178.86179,2020,2020/12/18,F,F,1100000,NW18PG,E09000007,{BC8936BB-C895-0E2C-E053-6C04A8C0DBF4},16551573,98.4,4,11,43,54,England and Wales: before 1900
E09000027,Richmond upon Thames,11178.86179,2020,2020/12/15,S,F,1375000,TW106LJ,E09000027,{BC8936BC-02F5-0E2C-E053-6C04A8C0DBF4},18360989,123,5,11,59,77,England and Wales: 1996-2002
E09000031,Waltham Forest,11195.65217,2020,2020/12/17,T,F,1030000,E179DB,E09000031,{BA558B32-6B59-76EF-E053-6B04A8C0B4B7},18734311,92,3,11,49,85,England and Wales: 1900-1929
E09000030,Tower Hamlets,11197.45614,2020,2020/12/9,F,L,638255,E149DN,E09000030,{BC8936BB-3347-0E2C-E053-6C04A8C0DBF4},18633085,57,,11,86,86,NO DATA!
E09000020,Kensington and Chelsea,11206.89655,2020,2020/12/18,F,L,650000,SW59HY,E09000020,{BC8936BB-3A48-0E2C-E053-6C04A8C0DBF4},17773817,58,3,11,58,74,England and Wales: 1930-1949
E09000032,Wandsworth,11206.89655,2020,2020/12/16,T,F,975000,SW182BG,E09000032,{BC8936BB-B40F-0E2C-E053-6C04A8C0DBF4},18919459,87,5,12,61,84,England and Wales: 1900-1929
E09000019,Islington,11206.89655,2020,2020/12/4,F,L,650000,N70HD,E09000019,{BA558B32-1CAB-76EF-E053-6B04A8C0B4B7},17671364,58,3,11,66,75,England and Wales: 1900-1929
E09000033,Westminster,11212.12121,2020,2020/12/1,F,L,370000,W22RF,E09000033,{BA558B32-D9B9-76EF-E053-6B04A8C0B4B7},19017763,33,1,12,54,65,England and Wales: 1930-1949
E09000027,Richmond upon Thames,11219.5122,2020,2020/12/4,S,F,920000,TW25LP,E09000027,{BA558B33-269F-76EF-E053-6B04A8C0B4B7},18404062,82,5,11,64,87,England and Wales: 1930-1949
E09000012,Hackney,11224.4898,2020,2020/12/11,F,L,1100000,N17RR,E09000012,{BA558B32-6D42-76EF-E053-6B04A8C0B4B7},17082748,98,2,12,83,83,England and Wales: 1996-2002
E09000033,Westminster,11224.4898,2020,2020/12/7,F,L,1100000,SW1P3DR,E09000033,{BA558B32-D9D3-76EF-E053-6B04A8C0B4B7},19043556,98,4,11,76,79,England and Wales: 2003-2006
E09000019,Islington,11228.07018,2020,2020/12/22,F,L,640000,N51AP,E09000019,{BC8936BB-C8C2-0E2C-E053-6C04A8C0DBF4},17667572,57,3,12,63,79,England and Wales: 1900-1929
E09000032,Wandsworth,11232.25304,2020,2020/12/15,T,F,750000,SW155EW,E09000032,{BC8936BB-E980-0E2C-E053-6C04A8C0DBF4},18879907,66.772,4,11,48,69,England and Wales: 1930-1949
E09000022,Lambeth,11235.07463,2020,2020/12/4,T,F,3011000,SW40NP,E09000022,{BC8936BB-E5D8-0E2C-E053-6C04A8C0DBF4},17922427,268,7,11,63,79,England and Wales: 1900-1929
E09000019,Islington,11250,2020,2020/12/21,S,F,1620000,N17AG,E09000019,{BC8936BB-C7DB-0E2C-E053-6C04A8C0DBF4},17684878,144,7,11,49,81,England and Wales: before 1900
E09000007,Camden,11250,2020,2020/12/18,F,L,877500,NW32YJ,E09000007,{BC8936BB-C8FC-0E2C-E053-6C04A8C0DBF4},16520273,78,3,11,71,82,England and Wales: 1967-1975
E09000022,Lambeth,11250,2020,2020/12/17,T,F,1215000,SW120JF,E09000022,{BC8936BB-E501-0E2C-E053-6C04A8C0DBF4},17882029,108,5,11,55,79,England and Wales: 1900-1929
E09000011,Greenwich,11250,2020,2020/12/17,F,L,450000,SE100TX,E09000011,{BC8936BC-0601-0E2C-E053-6C04A8C0DBF4},17030580,40,,11,84,84,NO DATA!
E09000007,Camden,11250,2020,2020/12/14,T,F,1080000,NW18DS,E09000007,{BC8936BB-C706-0E2C-E053-6C04A8C0DBF4},16594155,96,4,11,52,79,England and Wales: 1900-1929
E09000013,Hammersmith and Fulham,11250,2020,2020/12/9,F,L,585000,SW64PZ,E09000013,{BC8936BB-C859-0E2C-E053-6C04A8C0DBF4},17186135,52,3,11,64,79,England and Wales: 1900-1929
E09000022,Lambeth,11259.54198,2020,2020/12/21,F,L,295000,SW81HF,E09000022,{BC8936BC-060C-0E2C-E053-6C04A8C0DBF4},17925035,26.2,1,11,60,63,England and Wales: 1900-1929
E09000005,Brent,11267.60563,2020,2020/12/4,D,F,2400000,NW67AP,E09000005,{BA558B32-D306-76EF-E053-6B04A8C0B4B7},16372081,213,8,11,26,69,England and Wales: 1900-1929
E09000032,Wandsworth,11268.65672,2020,2020/12/18,F,L,755000,SW113TP,E09000032,{BA558B33-241C-76EF-E053-6B04A8C0B4B7},18851094,67,3,11,73,74,England and Wales: 1983-1990
E09000003,Barnet,11268.93204,2020,2020/12/30,S,F,1160700,NW116EG,E09000003,{BC8936BB-C6DD-0E2C-E053-6C04A8C0DBF4},16229716,103,6,11,50,77,England and Wales: 1900-1929
E09000019,Islington,11273.89859,2020,2020/12/16,F,L,542500,N52JD,E09000019,{BA558B32-D936-76EF-E053-6B04A8C0B4B7},17672860,48.12,2,11,62,68,England and Wales: before 1900
E09000013,Hammersmith and Fulham,11274.5098,2020,2020/12/22,F,L,575000,SW67NB,E09000013,{BC8936BB-3A6F-0E2C-E053-6C04A8C0DBF4},17208837,51,3,12,68,74,England and Wales: before 1900
E09000027,Richmond upon Thames,11283.78378,2020,2020/12/3,S,F,835000,TW122PL,E09000027,{BC8936BB-C417-0E2C-E053-6C04A8C0DBF4},18417639,74,4,11,64,84,England and Wales: 1967-1975
E09000028,Southwark,11301.36986,2020,2020/12/9,T,F,825000,SE229HJ,E09000028,{BC8936BB-B436-0E2C-E053-6C04A8C0DBF4},18479830,73,4,12,61,83,England and Wales: before 1900
E09000033,Westminster,11318.68132,2020,2020/12/1,F,L,1030000,W91HZ,E09000033,{BA558B32-D926-76EF-E053-6B04A8C0B4B7},19033673,91,4,12,53,77,England and Wales: 1900-1929
E09000013,Hammersmith and Fulham,11333.81548,2020,2020/12/11,T,F,1097000,SW67PB,E09000013,{BC8936BB-B38C-0E2C-E053-6C04A8C0DBF4},17191974,96.79,6,11,48,61,England and Wales: 1900-1929
E09000014,Haringey,11347.51773,2020,2020/12/21,S,F,1600000,N103PX,E09000014,{BA558B32-D747-76EF-E053-6B04A8C0B4B7},17237560,141,6,11,61,78,England and Wales: 1900-1929
E09000024,Merton,11357.14286,2020,2020/12/9,T,F,795000,SW193SW,E09000024,{BA558B32-FF8B-76EF-E053-6B04A8C0B4B7},18164775,70,4,11,54,82,England and Wales: 1900-1929
E09000014,Haringey,11382.11382,2020,2020/12/10,S,F,2800000,N65EX,E09000014,{BC8936BB-C31B-0E2C-E053-6C04A8C0DBF4},17313211,246,9,11,61,81,England and Wales: 1900-1929
E09000033,Westminster,11392.40506,2020,2020/12/17,F,L,900000,SW1P3DR,E09000033,{BC8936BB-C932-0E2C-E053-6C04A8C0DBF4},19040004,79,3,12,76,81,England and Wales: 1996-2002
E09000019,Islington,11393.93939,2020,2020/12/22,F,L,376000,N11BB,E09000019,{BC8936BB-30CF-0E2C-E053-6C04A8C0DBF4},17692897,33,1,12,70,77,England and Wales: 1950-1966
E09000022,Lambeth,11409.39597,2020,2020/12/18,F,L,1700000,SW82JE,E09000022,{BC8936BC-0458-0E2C-E053-6C04A8C0DBF4},17954582,149,4,12,77,85,England and Wales: 2007 onwards
E09000009,Ealing,11411.76471,2020,2020/12/7,T,F,970000,W55DT,E09000009,{BA558B32-D81E-76EF-E053-6B04A8C0B4B7},16834344,85,4,11,43,83,England and Wales: 1900-1929
E09000019,Islington,11413.04348,2020,2020/12/21,F,L,1050000,N12LW,E09000019,{BC8936BB-303D-0E2C-E053-6C04A8C0DBF4},17646934,92,42,12,49,74,England and Wales: before 1900
E09000028,Southwark,11413.04348,2020,2020/12/17,T,F,2100000,SE58RF,E09000028,{BC8936BB-E701-0E2C-E053-6C04A8C0DBF4},18432484,184,6,12,57,79,England and Wales: before 1900
E09000033,Westminster,11428.57143,2020,2020/12/18,F,L,800000,W26DQ,E09000033,{BC8936BB-C91F-0E2C-E053-6C04A8C0DBF4},18998773,70,4,12,70,74,England and Wales: 2007 onwards
E09000033,Westminster,11428.57143,2020,2020/12/1,F,L,1200000,W92DA,E09000033,{BA558B32-D959-76EF-E053-6B04A8C0B4B7},19076391,105,5,11,59,81,England and Wales: 1930-1949
E09000007,Camden,11437.12575,2020,2020/12/15,T,F,1910000,NW64EY,E09000007,{BC8936BB-C8D4-0E2C-E053-6C04A8C0DBF4},16611178,167,7,11,71,85,England and Wales: 1967-1975
E09000032,Wandsworth,11445.95769,2020,2020/12/16,F,L,395000,SW181TW,E09000032,{BC8936BC-0449-0E2C-E053-6C04A8C0DBF4},18922427,34.51,2,11,86,86,England and Wales: 2003-2006
E09000013,Hammersmith and Fulham,11454.54545,2020,2020/12/18,F,L,630000,SW67HU,E09000013,{BC8936BB-3A29-0E2C-E053-6C04A8C0DBF4},17196410,55,3,11,71,77,England and Wales: 1900-1929
E09000032,Wandsworth,11458.33333,2020,2020/12/15,F,L,550000,SW115PX,E09000032,{BC8936BC-04D4-0E2C-E053-6C04A8C0DBF4},18875881,48,3,12,69,77,England and Wales: 1900-1929
E09000012,Hackney,11463.41463,2020,2020/12/11,T,F,940000,E95SX,E09000012,{BC8936BB-C6BA-0E2C-E053-6C04A8C0DBF4},17096507,82,4,11,60,81,England and Wales: before 1900
E09000028,Southwark,11464.64646,2020,2020/12/9,F,L,1135000,SE11BG,E09000028,{BA558B33-23E6-76EF-E053-6B04A8C0B4B7},18530103,99,4,11,75,77,England and Wales: 2003-2006
E09000013,Hammersmith and Fulham,11465.51724,2020,2020/12/8,F,L,665000,SW61JD,E09000013,{BA558B32-27A0-76EF-E053-6B04A8C0B4B7},17173377,58,3,12,74,75,England and Wales: before 1900
E09000021,Kingston upon Thames,11470.58824,2020,2020/12/18,S,F,975000,KT25JS,E09000021,{BC8936BB-E5CE-0E2C-E053-6C04A8C0DBF4},17858202,85,3,11,33,78,England and Wales: before 1900
E09000020,Kensington and Chelsea,11495.53571,2020,2020/12/22,T,F,2575000,SW100TG,E09000020,{BA558B32-BEA1-76EF-E053-6B04A8C0B4B7},17726066,224,9,11,47,79,England and Wales: before 1900
E09000033,Westminster,11526.28246,2020,2020/12/11,F,L,910000,W91NS,E09000033,{BC8936BB-C921-0E2C-E053-6C04A8C0DBF4},19079488,78.95,3,11,66,73,England and Wales: 1900-1929
E09000033,Westminster,11526.31579,2020,2020/12/11,F,L,1095000,NW16AY,E09000033,{BC8936BB-C95F-0E2C-E053-6C04A8C0DBF4},18989104,95,4,11,71,79,England and Wales: before 1900
E09000022,Lambeth,11537.5,2020,2020/12/4,F,L,599950,SW49JH,E09000022,{BA558B33-25AB-76EF-E053-6B04A8C0B4B7},17917262,52,3,12,66,76,England and Wales: 1900-1929
E09000032,Wandsworth,11550.73389,2020,2020/12/14,T,F,724000,SW111JS,E09000032,{BA558B33-23B1-76EF-E053-6B04A8C0B4B7},18943977,62.68,2,11,73,75,
E09000030,Tower Hamlets,11553.39806,2020,2020/12/2,T,F,1190000,E35NE,E09000030,{BA558B32-D7FB-76EF-E053-6B04A8C0B4B7},18691196,103,5,12,73,88,England and Wales: before 1900
E09000032,Wandsworth,11572.0524,2020,2020/12/16,T,F,795000,SW115UQ,E09000032,{BC8936BB-B3B8-0E2C-E053-6C04A8C0DBF4},18933024,68.7,4,11,46,56,England and Wales: 1900-1929
E09000013,Hammersmith and Fulham,11575.34247,2020,2020/12/11,F,L,1690000,W140RP,E09000013,{BC8936BB-3989-0E2C-E053-6C04A8C0DBF4},17160820,146,5,11,63,79,England and Wales: 1900-1929
E09000023,Lewisham,11578.94737,2020,2020/12/21,D,L,660000,SE30BP,E09000023,{BC8936BC-04A5-0E2C-E053-6C04A8C0DBF4},18075241,57,3,12,39,88,England and Wales: before 1900
E09000024,Merton,11582.56881,2020,2020/12/4,S,F,1262500,SW195JL,E09000024,{BA558B33-1434-76EF-E053-6B04A8C0B4B7},18136957,109,5,11,57,81,England and Wales: 1900-1929
E09000019,Islington,11585.36585,2020,2020/12/11,F,L,950000,N13BH,E09000019,{BC8936BB-C898-0E2C-E053-6C04A8C0DBF4},17672311,82,4,11,62,72,England and Wales: before 1900
E09000019,Islington,11589.40397,2020,2020/12/17,F,L,1750000,EC1Y8JT,E09000019,{BA558B32-1C25-76EF-E053-6B04A8C0B4B7},17701372,151,5,12,59,73,England and Wales: 1900-1929
E09000019,Islington,11595.88346,2020,2020/12/11,F,L,800000,N51HS,E09000019,{BC8936BB-C8F6-0E2C-E053-6C04A8C0DBF4},17641263,68.99,3,11,60,66,England and Wales: before 1900
E09000013,Hammersmith and Fulham,11625.28217,2020,2020/12/17,F,L,515000,W149AS,E09000013,{BC8936BB-C86A-0E2C-E053-6C04A8C0DBF4},17154466,44.3,2,11,73,76,England and Wales: 1900-1929
E09000007,Camden,11627.90698,2020,2020/12/4,F,L,500000,NW35NB,E09000007,{BA558B32-DA24-76EF-E053-6B04A8C0B4B7},16568915,43,2,12,66,77,England and Wales: 1900-1929
E09000016,Havering,11633.33333,2020,2020/12/11,S,F,698000,RM30XF,E09000016,{BC8936BB-6FCA-0E2C-E053-6C04A8C0DBF4},17425715,60,3,11,67,88,England and Wales: 1983-1990
E09000032,Wandsworth,11640.625,2020,2020/12/11,F,L,372500,SW114PJ,E09000032,{BA558B33-2441-76EF-E053-6B04A8C0B4B7},18881152,32,1,11,38,70,England and Wales: 1976-1982
E09000007,Camden,11642.3471,2020,2020/12/15,F,L,375000,NW33HR,E09000007,{BA558B32-DA3F-76EF-E053-6B04A8C0B4B7},16538087,32.21,2,11,77,81,England and Wales: 1967-1975
E09000007,Camden,11689.18919,2020,2020/12/18,F,L,865000,NW35QJ,E09000007,{BC8936BB-C6B4-0E2C-E053-6C04A8C0DBF4},16580681,74,3,11,75,81,England and Wales: 1930-1949
E09000021,Kingston upon Thames,11689.65517,2020,2020/12/16,F,L,339000,KT58AL,E09000021,{BC8936BB-E861-0E2C-E053-6C04A8C0DBF4},17851973,29,2,11,56,67,England and Wales: before 1900
E09000012,Hackney,11693.54839,2020,2020/12/17,T,F,1450000,N168EN,E09000012,{BA558B32-19D1-76EF-E053-6B04A8C0B4B7},17112764,124,6,11,62,82,England and Wales: before 1900
E09000031,Waltham Forest,11714.28571,2020,2020/12/12,F,L,410000,E178JH,E09000031,{BA558B32-1D29-76EF-E053-6B04A8C0B4B7},18774612,35,2,12,58,74,England and Wales: 1900-1929
E09000003,Barnet,11720.78486,2020,2020/12/2,F,L,675000,NW117HL,E09000003,{BC8936BB-2FFD-0E2C-E053-6C04A8C0DBF4},16138711,57.59,3,11,56,68,England and Wales: 1900-1929
E09000033,Westminster,11727.27273,2020,2020/12/15,F,L,645000,SW1V1RR,E09000033,{BC8936BB-C8BE-0E2C-E053-6C04A8C0DBF4},19064203,55,3,11,73,76,England and Wales: 1996-2002
E09000007,Camden,11736.68639,2020,2020/12/18,T,F,1983500,NW51BX,E09000007,{BC8936BB-B43F-0E2C-E053-6C04A8C0DBF4},16599411,169,5,11,69,82,England and Wales: before 1900
E09000007,Camden,11764.70588,2020,2020/12/17,F,L,800000,NW32AY,E09000007,{BA558B32-DA00-76EF-E053-6B04A8C0B4B7},16590976,68,3,11,63,69,England and Wales: before 1900
E09000026,Redbridge,11769.9115,2020,2020/12/21,T,F,1330000,E112NA,E09000026,{BC8936BB-6FF3-0E2C-E053-6C04A8C0DBF4},18293923,113,5,11,54,83,England and Wales: 1930-1949
E09000013,Hammersmith and Fulham,11777.77778,2020,2020/12/11,F,L,530000,SW62RR,E09000013,{BA558B32-26A6-76EF-E053-6B04A8C0B4B7},17183539,45,3,12,67,75,England and Wales: before 1900
E09000032,Wandsworth,11805.55556,2020,2020/12/10,S,F,1700000,SW177DY,E09000032,{BC8936BB-2E13-0E2C-E053-6C04A8C0DBF4},18913250,144,8,11,60,85,England and Wales: before 1900
E09000033,Westminster,11819.08914,2020,2020/12/17,T,F,4500000,W1H7PP,E09000033,{BC8936BB-C94D-0E2C-E053-6C04A8C0DBF4},19003237,380.74,15,11,58,62,England and Wales: before 1900
E09000006,Bromley,11831.27572,2020,2020/12/11,F,L,575000,BR35NU,E09000006,{BC8936BB-E8BA-0E2C-E053-6C04A8C0DBF4},16496814,48.6,4,11,76,80,England and Wales: 2003-2006
E09000013,Hammersmith and Fulham,11833.33333,2020,2020/12/22,F,L,710000,SW62PG,E09000013,{BC8936BB-3A46-0E2C-E053-6C04A8C0DBF4},17189907,60,3,11,71,79,England and Wales: 1900-1929
E09000033,Westminster,11842.10526,2020,2020/12/18,F,L,450000,SW1P4JH,E09000033,{BC8936BB-C854-0E2C-E053-6C04A8C0DBF4},19036673,38,2,12,71,81,England and Wales: 1900-1929
E09000022,Lambeth,11842.10526,2020,2020/12/14,F,L,675000,SW40JT,E09000022,{BC8936BC-05F2-0E2C-E053-6C04A8C0DBF4},17904871,57,,12,82,82,NO DATA!
E09000019,Islington,11864.40678,2020,2020/12/23,F,L,700000,N11WL,E09000019,{BC8936BB-3191-0E2C-E053-6C04A8C0DBF4},17697801,59,,11,79,79,NO DATA!
E09000013,Hammersmith and Fulham,11875,2020,2020/12/23,F,L,950000,SW61QP,E09000013,{BC8936BB-3A22-0E2C-E053-6C04A8C0DBF4},17170940,80,3,11,67,79,England and Wales: 1950-1966
E09000027,Richmond upon Thames,11881.18812,2020,2020/12/1,S,F,1200000,TW118AS,E09000027,{BC8936BB-C418-0E2C-E053-6C04A8C0DBF4},18384142,101,5,11,61,88,England and Wales: 1900-1929
E09000027,Richmond upon Thames,11885.2459,2020,2020/12/15,T,F,725000,TW92BY,E09000027,{BA558B33-00CC-76EF-E053-6B04A8C0B4B7},18379234,61,3,11,64,89,England and Wales: 1983-1990
E09000019,Islington,11911.11111,2020,2020/12/14,T,F,1340000,N10EY,E09000019,{BC8936BB-C927-0E2C-E053-6C04A8C0DBF4},17670056,112.5,5,11,79,83,England and Wales: 2003-2006
E09000007,Camden,11923.07692,2020,2020/12/22,F,L,620000,NW52HJ,E09000007,{BC8936BB-C993-0E2C-E053-6C04A8C0DBF4},16557981,52,3,11,65,79,England and Wales: before 1900
E09000033,Westminster,11929.82456,2020,2020/12/14,F,L,680000,W24NQ,E09000033,{BC8936BB-C88F-0E2C-E053-6C04A8C0DBF4},19032138,57,2,11,70,78,England and Wales: before 1900
E09000030,Tower Hamlets,11929.82456,2020,2020/12/1,F,L,680000,E149DA,E09000030,{BA558B32-1F1E-76EF-E053-6B04A8C0B4B7},18722136,57,,11,84,84,NO DATA!
E09000019,Islington,11944.44444,2020,2020/12/9,F,L,1075000,N194RL,E09000019,{BC8936BB-3121-0E2C-E053-6C04A8C0DBF4},17699438,90,4,12,71,77,England and Wales: before 1900
E09000033,Westminster,11956.52174,2020,2020/12/14,F,L,1100000,SW1V2DN,E09000033,{BA558B32-D92F-76EF-E053-6B04A8C0B4B7},18966223,92,4,11,69,82,England and Wales: before 1900
E09000019,Islington,11956.52174,2020,2020/12/10,T,F,2200000,N12XD,E09000019,{BA558B32-D8BF-76EF-E053-6B04A8C0B4B7},17640968,184,8,12,71,81,England and Wales: 1991-1995
E09000033,Westminster,11964.28571,2020,2020/12/7,F,L,670000,SW1W8QN,E09000033,{BC8936BB-C931-0E2C-E053-6C04A8C0DBF4},18972394,56,2,12,73,76,England and Wales: 2003-2006
E09000032,Wandsworth,11985.98562,2020,2020/12/22,T,F,1300000,SW116RR,E09000032,{BC8936BB-B3A2-0E2C-E053-6C04A8C0DBF4},18893795,108.46,5,11,52,65,England and Wales: before 1900
E09000007,Camden,11988.30409,2020,2020/12/7,F,L,2050000,NW63EE,E09000007,{BC8936BB-C990-0E2C-E053-6C04A8C0DBF4},16560989,171,5,11,78,79,England and Wales: 1900-1929
E09000012,Hackney,12000,2020,2020/12/17,F,L,600000,N16FZ,E09000012,{BC8936BB-31B1-0E2C-E053-6C04A8C0DBF4},17105986,50,,11,86,86,NO DATA!
E09000013,Hammersmith and Fulham,12000,2020,2020/12/11,F,L,540000,SW65AA,E09000013,{BC8936BB-C756-0E2C-E053-6C04A8C0DBF4},17162998,45,2,12,52,74,England and Wales: before 1900
E09000032,Wandsworth,12023.80952,2020,2020/12/4,T,F,505000,SW178PB,E09000032,{BC8936BC-03BB-0E2C-E053-6C04A8C0DBF4},18884668,42,3,11,63,92,England and Wales: 1900-1929
E09000012,Hackney,12037.03704,2020,2020/12/8,T,F,1300000,N14DX,E09000012,{BA558B32-6DC7-76EF-E053-6B04A8C0B4B7},17063621,108,,11,79,79,NO DATA!
E09000011,Greenwich,12038.80132,2020,2020/12/10,T,F,695000,SE109LA,E09000011,{BC8936BC-085D-0E2C-E053-6C04A8C0DBF4},16953872,57.73,3,11,60,62,England and Wales: 1900-1929
E09000001,City of London,12045.45455,2020,2020/12/9,F,L,530000,EC3N2NU,E09000001,{BC8936BB-C902-0E2C-E053-6C04A8C0DBF4},16052534,44,2,12,73,74,England and Wales: 2007 onwards
E09000022,Lambeth,12048.19277,2020,2020/12/4,S,F,1000000,SW40LP,E09000022,{BA558B33-2580-76EF-E053-6B04A8C0B4B7},17879560,83,5,11,8,88,England and Wales: before 1900
E09000028,Southwark,12055.55556,2020,2020/12/4,F,L,1085000,SE14PT,E09000028,{BC8936BC-0342-0E2C-E053-6C04A8C0DBF4},18526235,90,3,12,82,84,INVALID!
E09000003,Barnet,12080.00899,2020,2020/12/11,D,F,1075000,EN53JY,E09000003,{BA558B32-D6EB-76EF-E053-6B04A8C0B4B7},16176963,88.99,5,11,65,73,England and Wales: 1967-1975
E09000013,Hammersmith and Fulham,12096.77419,2020,2020/12/11,F,L,750000,W149SJ,E09000013,{BC8936BB-C870-0E2C-E053-6C04A8C0DBF4},17225906,62,2,12,57,65,England and Wales: before 1900
E09000019,Islington,12106.03214,2020,2020/12/22,F,L,580000,N42QH,E09000019,{BA558B32-6E1A-76EF-E053-6B04A8C0B4B7},17637520,47.91,3,11,72,75,England and Wales: 1900-1929
E09000032,Wandsworth,12115.38462,2020,2020/12/11,T,F,945000,SW170JN,E09000032,{BC8936BB-2E57-0E2C-E053-6C04A8C0DBF4},18896256,78,5,11,63,68,England and Wales: before 1900
E09000031,Waltham Forest,12118.64407,2020,2020/12/7,T,F,715000,E177QF,E09000031,{BA558B32-6BC5-76EF-E053-6B04A8C0B4B7},18757584,59,4,11,63,89,England and Wales: 1900-1929
E09000027,Richmond upon Thames,12121.21212,2020,2020/12/11,F,L,1200000,TW121NE,E09000027,{BA558B33-24FF-76EF-E053-6B04A8C0B4B7},18354007,99,6,12,61,85,England and Wales: before 1900
E09000027,Richmond upon Thames,12131.78295,2020,2020/12/4,S,F,1565000,SW148DY,E09000027,{BC8936BB-F72D-0E2C-E053-6C04A8C0DBF4},18380077,129,7,11,61,84,England and Wales: 1930-1949
E09000019,Islington,12184.87395,2020,2020/12/18,F,L,1450000,N51RX,E09000019,{BC8936BB-C943-0E2C-E053-6C04A8C0DBF4},17675724,119,4,11,81,81,England and Wales: 2007 onwards
E09000030,Tower Hamlets,12187.5,2020,2020/12/8,F,L,390000,E149DP,E09000030,{BC8936BB-334A-0E2C-E053-6C04A8C0DBF4},18617100,32,,11,83,83,NO DATA!
E09000027,Richmond upon Thames,12195.12195,2020,2020/12/4,F,L,500000,TW12QX,E09000027,{BC8936BC-0464-0E2C-E053-6C04A8C0DBF4},18362028,41,2,12,56,70,England and Wales: 1900-1929
E09000033,Westminster,12201.49254,2020,2020/12/4,F,L,1635000,NW88JL,E09000033,{BC8936BB-C8A4-0E2C-E053-6C04A8C0DBF4},18976453,134,4,11,63,79,England and Wales: 1930-1949
E09000024,Merton,12204.00729,2020,2020/12/1,D,F,6700000,SW197HS,E09000024,{BA558B32-F5FD-76EF-E053-6B04A8C0B4B7},18154434,549,,11,84,86,NO DATA!
E09000024,Merton,12205.04475,2020,2020/12/8,F,L,1050000,SW194UF,E09000024,{BA558B33-036E-76EF-E053-6B04A8C0B4B7},18168718,86.03,4,11,59,60,England and Wales: before 1900
E09000022,Lambeth,12236.84211,2020,2020/12/7,F,L,465000,SE17PJ,E09000022,{BA558B33-237A-76EF-E053-6B04A8C0B4B7},17986191,38,2,11,77,82,England and Wales: before 1900
E09000028,Southwark,12244.89796,2020,2020/12/15,T,F,1200000,SE229JA,E09000028,{BC8936BB-E67A-0E2C-E053-6C04A8C0DBF4},18490832,98,6,11,39,71,England and Wales: 1900-1929
E09000032,Wandsworth,12250,2020,2020/12/15,F,L,490000,SW115RA,E09000032,{BC8936BC-0583-0E2C-E053-6C04A8C0DBF4},18890898,40,2,11,72,73,INVALID!
